3.500000000000000000e+01
3.508333206176757812e+01
3.516666793823242188e+01
3.525000000000000000e+01
3.533333206176757812e+01
3.541666793823242188e+01
3.550000000000000000e+01
3.558333206176757812e+01
3.566666793823242188e+01
3.575000000000000000e+01
3.583333206176757812e+01
3.591666793823242188e+01
3.600000000000000000e+01
3.608333206176757812e+01
3.616666793823242188e+01
3.625000000000000000e+01
3.633333206176757812e+01
3.641666793823242188e+01
3.650000000000000000e+01
3.658333206176757812e+01
3.666666793823242188e+01
3.675000000000000000e+01
3.683333206176757812e+01
3.691666793823242188e+01
3.700000000000000000e+01
3.708333206176757812e+01
3.716666793823242188e+01
3.725000000000000000e+01
3.733333206176757812e+01
3.741666793823242188e+01
3.750000000000000000e+01
3.758333206176757812e+01
3.766666793823242188e+01
3.775000000000000000e+01
3.783333206176757812e+01
3.791666793823242188e+01
3.800000000000000000e+01
3.808333206176757812e+01
3.816666793823242188e+01
3.825000000000000000e+01
3.833333206176757812e+01
3.841666793823242188e+01
3.850000000000000000e+01
3.858333206176757812e+01
3.866666793823242188e+01
3.875000000000000000e+01
3.883333206176757812e+01
3.891666793823242188e+01
3.900000000000000000e+01
3.908333206176757812e+01
3.916666793823242188e+01
3.925000000000000000e+01
3.933333206176757812e+01
3.941666793823242188e+01
3.950000000000000000e+01
3.958333206176757812e+01
3.966666793823242188e+01
3.975000000000000000e+01
3.983333206176757812e+01
3.991666793823242188e+01
4.000000000000000000e+01
4.008333206176757812e+01
4.016666793823242188e+01
4.025000000000000000e+01
4.033333206176757812e+01
4.041666793823242188e+01
4.050000000000000000e+01
4.058333206176757812e+01
4.066666793823242188e+01
4.075000000000000000e+01
4.083333206176757812e+01
4.091666793823242188e+01
4.100000000000000000e+01
4.108333206176757812e+01
4.116666793823242188e+01
4.125000000000000000e+01
4.133333206176757812e+01
4.141666793823242188e+01
4.150000000000000000e+01
4.158333206176757812e+01
4.166666793823242188e+01
4.175000000000000000e+01
4.183333206176757812e+01
4.191666412353515625e+01
4.200000000000000000e+01
4.208333206176757812e+01
4.216666412353515625e+01
4.225000000000000000e+01
4.233333206176757812e+01
4.241666412353515625e+01
4.250000000000000000e+01
4.258333206176757812e+01
4.266666412353515625e+01
4.275000000000000000e+01
4.283333206176757812e+01
4.291666412353515625e+01
4.300000000000000000e+01
4.308333206176757812e+01
4.316666412353515625e+01
4.325000000000000000e+01
4.333333206176757812e+01
4.341666412353515625e+01
4.350000000000000000e+01
4.358333206176757812e+01
4.366666412353515625e+01
4.375000000000000000e+01
4.383333206176757812e+01
4.391666412353515625e+01
4.400000000000000000e+01
4.408333206176757812e+01
4.416666412353515625e+01
4.425000000000000000e+01
4.433333206176757812e+01
4.441666412353515625e+01
4.450000000000000000e+01
4.458333206176757812e+01
4.466666412353515625e+01
4.475000000000000000e+01
4.483333206176757812e+01
4.491666412353515625e+01
4.500000000000000000e+01
